Driver,Team,Compound,TyreLife,FreshTyre,S1,S2,S3,SpeedI1,SpeedI2,SpeedFL,SpeedST,LapTimeSeconds,SessionType
HAM,Mercedes,MEDIUM,22.0,True,29.387,36.821,24.887,293.0,259.0,250.0,306.0,91.095,R
HAM,Mercedes,MEDIUM,23.0,True,29.369,36.814,24.924,297.0,259.0,249.0,305.0,91.107,R
HAM,Mercedes,MEDIUM,24.0,True,29.344,36.872,25.419,294.0,259.0,247.0,299.0,91.635,R
HAM,Mercedes,MEDIUM,25.0,True,29.923,38.568,26.497,295.0,253.0,237.0,298.0,94.988,R
HAM,Mercedes,MEDIUM,26.0,True,30.114,42.065,28.613,294.0,250.0,211.0,302.0,100.792,R
HAM,Mercedes,INTERMEDIATE,2.0,True,31.69,40.569,28.161,291.0,243.0,222.0,299.0,100.42,R
HAM,Mercedes,INTERMEDIATE,3.0,True,31.833,40.4,28.234,294.0,240.0,227.0,298.0,100.467,R
HAM,Mercedes,INTERMEDIATE,4.0,True,31.9,40.828,28.81,294.0,241.0,224.0,299.0,101.538,R
HAM,Mercedes,INTERMEDIATE,5.0,True,32.107,41.398,28.97,294.0,241.0,219.0,298.0,102.475,R
HAM,Mercedes,INTERMEDIATE,6.0,True,32.312,41.325,28.798,294.0,240.0,218.0,297.0,102.435,R
HAM,Mercedes,INTERMEDIATE,7.0,True,32.419,41.475,28.863,295.0,242.0,217.0,300.0,102.757,R
HAM,Mercedes,INTERMEDIATE,8.0,True,32.513,41.544,28.214,296.0,243.0,225.0,299.0,102.271,R
HAM,Mercedes,INTERMEDIATE,9.0,True,32.184,42.037,27.703,297.0,243.0,236.0,300.0,101.924,R
HAM,Mercedes,INTERMEDIATE,10.0,True,31.694,41.125,26.892,296.0,246.0,243.0,302.0,99.711,R
HAM,Mercedes,SOFT,3.0,False,28.689,36.767,24.862,294.0,260.0,250.0,291.0,90.318,R
HAM,Mercedes,SOFT,4.0,False,28.96,36.367,24.791,288.0,260.0,251.0,290.0,90.118,R
HAM,Mercedes,SOFT,5.0,False,28.922,36.207,24.488,291.0,261.0,250.0,300.0,89.617,R
HAM,Mercedes,SOFT,6.0,False,28.884,36.195,24.714,295.0,262.0,248.0,300.0,89.793,R
HAM,Mercedes,SOFT,7.0,False,29.087,36.164,24.446,292.0,261.0,250.0,300.0,89.697,R
HAM,Mercedes,SOFT,8.0,False,29.064,36.042,24.332,295.0,262.0,250.0,303.0,89.438,R
HAM,Mercedes,SOFT,9.0,False,29.154,36.156,24.331,298.0,261.0,251.0,304.0,89.641,R
HAM,Mercedes,SOFT,10.0,False,29.069,36.025,24.444,294.0,263.0,250.0,300.0,89.538,R
HAM,Mercedes,SOFT,11.0,False,29.144,36.0,24.435,292.0,263.0,251.0,299.0,89.579,R
HAM,Mercedes,SOFT,12.0,False,29.218,36.038,24.411,293.0,263.0,251.0,301.0,89.667,R
HAM,Mercedes,SOFT,13.0,False,29.222,35.946,24.514,295.0,264.0,250.0,302.0,89.682,R
HAM,Mercedes,SOFT,14.0,False,29.128,36.03,24.585,293.0,264.0,251.0,298.0,89.743,R
HAM,Mercedes,SOFT,15.0,False,29.302,36.135,24.709,294.0,264.0,246.0,301.0,90.146,R
VER,Red Bull Racing,MEDIUM,2.0,True,29.612,37.222,24.939,311.0,260.0,244.0,316.0,91.773,R
VER,Red Bull Racing,MEDIUM,3.0,True,29.672,37.216,25.312,293.0,256.0,245.0,294.0,92.2,R
VER,Red Bull Racing,MEDIUM,4.0,True,29.626,37.09,25.217,295.0,256.0,244.0,296.0,91.933,R
VER,Red Bull Racing,MEDIUM,5.0,True,29.608,37.007,25.163,293.0,257.0,245.0,297.0,91.778,R
VER,Red Bull Racing,MEDIUM,6.0,True,29.471,37.07,25.17,294.0,257.0,245.0,295.0,91.711,R
VER,Red Bull Racing,MEDIUM,7.0,True,29.586,37.024,25.325,292.0,258.0,245.0,294.0,91.935,R
VER,Red Bull Racing,MEDIUM,8.0,True,29.655,37.087,25.296,296.0,256.0,245.0,296.0,92.038,R
VER,Red Bull Racing,MEDIUM,9.0,True,29.639,36.978,25.266,292.0,257.0,245.0,294.0,91.883,R
VER,Red Bull Racing,MEDIUM,10.0,True,29.557,36.884,25.22,296.0,257.0,246.0,297.0,91.661,R
VER,Red Bull Racing,MEDIUM,11.0,True,29.524,37.06,25.226,294.0,257.0,246.0,295.0,91.81,R
VER,Red Bull Racing,MEDIUM,12.0,True,29.529,37.046,25.319,294.0,257.0,246.0,295.0,91.894,R
VER,Red Bull Racing,MEDIUM,13.0,True,29.562,37.021,25.176,293.0,257.0,246.0,298.0,91.759,R
VER,Red Bull Racing,MEDIUM,14.0,True,29.517,37.027,25.156,293.0,256.0,246.0,302.0,91.7,R
VER,Red Bull Racing,MEDIUM,15.0,True,29.622,36.874,25.753,292.0,257.0,246.0,302.0,92.249,R
VER,Red Bull Racing,MEDIUM,16.0,True,29.493,37.097,25.914,310.0,258.0,246.0,292.0,92.504,R
VER,Red Bull Racing,MEDIUM,17.0,True,29.827,37.281,28.251,286.0,255.0,242.0,290.0,95.359,R
VER,Red Bull Racing,MEDIUM,18.0,True,30.085,37.891,28.196,307.0,253.0,217.0,294.0,96.172,R
VER,Red Bull Racing,MEDIUM,19.0,True,33.582,40.925,27.978,291.0,236.0,231.0,292.0,102.485,R
VER,Red Bull Racing,MEDIUM,20.0,True,31.872,39.086,26.15,291.0,249.0,242.0,296.0,97.108,R
VER,Red Bull Racing,MEDIUM,21.0,True,30.031,37.975,25.482,293.0,254.0,247.0,295.0,93.488,R
VER,Red Bull Racing,MEDIUM,22.0,True,29.61,37.027,25.267,291.0,257.0,247.0,294.0,91.904,R
VER,Red Bull Racing,MEDIUM,23.0,True,29.632,37.148,25.363,290.0,256.0,246.0,297.0,92.143,R
VER,Red Bull Racing,MEDIUM,24.0,True,29.699,37.341,25.98,287.0,256.0,244.0,296.0,93.02,R
VER,Red Bull Racing,MEDIUM,25.0,True,29.999,38.958,27.106,294.0,255.0,228.0,297.0,96.063,R
VER,Red Bull Racing,INTERMEDIATE,2.0,True,31.767,41.184,28.225,289.0,245.0,224.0,296.0,101.176,R
VER,Red Bull Racing,INTERMEDIATE,3.0,True,31.943,41.241,28.349,290.0,243.0,220.0,295.0,101.533,R
VER,Red Bull Racing,INTERMEDIATE,4.0,True,32.368,41.071,28.659,288.0,240.0,219.0,290.0,102.098,R
VER,Red Bull Racing,INTERMEDIATE,5.0,True,32.091,41.086,28.848,288.0,240.0,218.0,291.0,102.025,R
VER,Red Bull Racing,INTERMEDIATE,6.0,True,32.47,41.197,28.871,287.0,241.0,217.0,292.0,102.538,R
VER,Red Bull Racing,INTERMEDIATE,7.0,True,32.275,41.381,28.95,288.0,239.0,219.0,292.0,102.606,R
VER,Red Bull Racing,INTERMEDIATE,8.0,True,32.316,41.542,28.589,291.0,240.0,219.0,295.0,102.447,R
VER,Red Bull Racing,INTERMEDIATE,9.0,True,32.556,42.058,28.415,292.0,243.0,223.0,295.0,103.029,R
VER,Red Bull Racing,INTERMEDIATE,10.0,True,32.172,42.007,27.779,293.0,240.0,234.0,294.0,101.958,R
VER,Red Bull Racing,INTERMEDIATE,11.0,True,31.547,40.385,26.937,292.0,246.0,242.0,295.0,98.869,R
VER,Red Bull Racing,HARD,2.0,True,28.866,36.203,24.987,293.0,263.0,250.0,298.0,90.056,R
VER,Red Bull Racing,HARD,3.0,True,28.789,35.955,24.86,289.0,262.0,251.0,292.0,89.604,R
VER,Red Bull Racing,HARD,4.0,True,28.913,35.869,24.69,287.0,263.0,250.0,295.0,89.472,R
VER,Red Bull Racing,HARD,5.0,True,28.984,35.655,24.466,290.0,265.0,252.0,294.0,89.105,R
VER,Red Bull Racing,HARD,6.0,True,28.97,35.867,24.535,294.0,263.0,250.0,294.0,89.372,R
VER,Red Bull Racing,HARD,7.0,True,29.056,35.591,24.49,294.0,265.0,251.0,296.0,89.137,R
VER,Red Bull Racing,HARD,8.0,True,29.141,35.901,24.501,294.0,264.0,251.0,297.0,89.543,R
VER,Red Bull Racing,HARD,9.0,True,28.989,35.905,24.517,294.0,264.0,252.0,298.0,89.411,R
VER,Red Bull Racing,HARD,10.0,True,28.807,36.166,23.979,316.0,266.0,250.0,327.0,88.952,R
VER,Red Bull Racing,HARD,11.0,True,29.166,35.949,24.445,293.0,263.0,253.0,292.0,89.56,R
VER,Red Bull Racing,HARD,12.0,True,29.084,35.787,24.415,295.0,265.0,252.0,290.0,89.286,R
VER,Red Bull Racing,HARD,13.0,True,29.097,35.888,24.458,292.0,264.0,252.0,289.0,89.443,R
VER,Red Bull Racing,HARD,14.0,True,29.149,35.714,24.226,298.0,266.0,251.0,306.0,89.089,R
NOR,McLaren,MEDIUM,2.0,True,29.225,37.918,25.045,317.0,259.0,248.0,320.0,92.188,R
NOR,McLaren,MEDIUM,3.0,True,29.279,37.536,25.176,304.0,260.0,247.0,312.0,91.991,R
NOR,McLaren,MEDIUM,4.0,True,29.32,37.452,25.204,301.0,260.0,248.0,309.0,91.976,R
NOR,McLaren,MEDIUM,5.0,True,29.363,37.239,25.114,307.0,261.0,248.0,312.0,91.716,R
NOR,McLaren,MEDIUM,6.0,True,29.368,37.443,25.085,309.0,260.0,248.0,313.0,91.896,R
NOR,McLaren,MEDIUM,7.0,True,29.557,37.223,25.291,295.0,256.0,248.0,296.0,92.071,R
NOR,McLaren,MEDIUM,8.0,True,29.566,37.16,25.292,298.0,258.0,248.0,298.0,92.018,R
NOR,McLaren,MEDIUM,9.0,True,29.558,37.179,25.239,298.0,258.0,247.0,298.0,91.976,R
NOR,McLaren,MEDIUM,10.0,True,29.516,37.134,25.18,296.0,258.0,248.0,300.0,91.83,R
NOR,McLaren,MEDIUM,11.0,True,29.417,37.15,25.181,300.0,259.0,248.0,299.0,91.748,R
NOR,McLaren,MEDIUM,12.0,True,29.501,37.046,25.171,298.0,259.0,247.0,300.0,91.718,R
NOR,McLaren,MEDIUM,13.0,True,29.496,36.95,25.026,298.0,262.0,249.0,315.0,91.472,R
NOR,McLaren,MEDIUM,14.0,True,29.3,37.048,25.059,312.0,261.0,249.0,318.0,91.407,R
NOR,McLaren,MEDIUM,15.0,True,29.38,36.994,24.572,313.0,264.0,249.0,326.0,90.946,R
NOR,McLaren,MEDIUM,16.0,True,29.378,36.807,25.505,293.0,260.0,247.0,296.0,91.69,R
NOR,McLaren,MEDIUM,17.0,True,29.606,37.055,27.643,291.0,257.0,244.0,300.0,94.304,R
NOR,McLaren,MEDIUM,18.0,True,29.647,37.024,27.454,290.0,257.0,222.0,302.0,94.125,R
NOR,McLaren,MEDIUM,19.0,True,32.74,40.852,27.844,292.0,236.0,231.0,301.0,101.436,R
NOR,McLaren,MEDIUM,20.0,True,32.09,39.513,26.101,285.0,248.0,248.0,297.0,97.704,R
NOR,McLaren,MEDIUM,21.0,True,29.432,37.163,24.918,289.0,257.0,249.0,301.0,91.513,R
NOR,McLaren,MEDIUM,22.0,True,29.314,36.786,24.76,288.0,257.0,250.0,299.0,90.86,R
NOR,McLaren,MEDIUM,23.0,True,29.451,36.841,24.884,291.0,254.0,249.0,302.0,91.176,R
NOR,McLaren,MEDIUM,24.0,True,29.489,36.747,25.393,289.0,259.0,249.0,298.0,91.629,R
NOR,McLaren,MEDIUM,25.0,True,29.696,38.185,26.426,291.0,257.0,231.0,298.0,94.307,R
NOR,McLaren,MEDIUM,26.0,True,30.452,42.458,28.605,290.0,255.0,213.0,301.0,101.515,R
NOR,McLaren,INTERMEDIATE,2.0,True,31.594,40.61,28.062,289.0,248.0,225.0,297.0,100.266,R
NOR,McLaren,INTERMEDIATE,3.0,True,31.98,40.583,28.154,290.0,247.0,223.0,297.0,100.717,R
NOR,McLaren,INTERMEDIATE,4.0,True,31.855,40.682,28.776,290.0,244.0,223.0,296.0,101.313,R
NOR,McLaren,INTERMEDIATE,5.0,True,32.262,41.072,28.882,293.0,244.0,218.0,297.0,102.216,R
NOR,McLaren,INTERMEDIATE,6.0,True,32.409,41.234,28.964,293.0,242.0,217.0,297.0,102.607,R
NOR,McLaren,INTERMEDIATE,7.0,True,32.496,41.716,28.866,292.0,244.0,218.0,297.0,103.078,R
NOR,McLaren,INTERMEDIATE,8.0,True,32.639,41.786,28.51,295.0,244.0,222.0,299.0,102.935,R
NOR,McLaren,INTERMEDIATE,9.0,True,32.53,42.138,27.672,296.0,247.0,224.0,299.0,102.34,R
NOR,McLaren,INTERMEDIATE,10.0,True,31.936,40.846,27.004,292.0,246.0,238.0,299.0,99.786,R
NOR,McLaren,INTERMEDIATE,11.0,True,31.328,39.844,26.827,294.0,249.0,237.0,300.0,97.999,R
NOR,McLaren,SOFT,4.0,False,28.786,36.307,24.64,295.0,261.0,252.0,302.0,89.733,R
NOR,McLaren,SOFT,5.0,False,28.934,36.462,24.61,290.0,260.0,252.0,296.0,90.006,R
NOR,McLaren,SOFT,6.0,False,28.826,35.997,24.439,295.0,262.0,252.0,301.0,89.262,R
NOR,McLaren,SOFT,7.0,False,29.102,36.086,24.564,293.0,263.0,251.0,300.0,89.752,R
NOR,McLaren,SOFT,8.0,False,29.062,35.883,24.69,297.0,263.0,244.0,304.0,89.635,R
NOR,McLaren,SOFT,9.0,False,29.406,36.099,24.455,295.0,262.0,251.0,302.0,89.96,R
NOR,McLaren,SOFT,10.0,False,29.118,36.187,24.533,295.0,262.0,250.0,301.0,89.838,R
NOR,McLaren,SOFT,11.0,False,29.274,36.196,25.086,295.0,262.0,250.0,300.0,90.556,R
NOR,McLaren,SOFT,12.0,False,29.176,36.639,24.7,313.0,259.0,251.0,302.0,90.515,R
NOR,McLaren,SOFT,13.0,False,29.399,36.445,24.7,299.0,262.0,251.0,300.0,90.544,R
NOR,McLaren,SOFT,14.0,False,29.324,36.576,24.869,296.0,261.0,251.0,301.0,90.769,R
NOR,McLaren,SOFT,15.0,False,29.626,36.65,24.637,298.0,262.0,250.0,304.0,90.913,R
PIA,McLaren,MEDIUM,2.0,True,29.489,37.642,25.23,316.0,260.0,247.0,329.0,92.361,R
PIA,McLaren,MEDIUM,3.0,True,29.31,37.49,25.127,314.0,259.0,247.0,323.0,91.927,R
PIA,McLaren,MEDIUM,4.0,True,29.458,37.348,25.113,312.0,259.0,247.0,322.0,91.919,R
PIA,McLaren,MEDIUM,5.0,True,29.512,37.243,25.077,312.0,262.0,247.0,320.0,91.832,R
PIA,McLaren,MEDIUM,6.0,True,29.435,37.476,25.151,312.0,261.0,247.0,318.0,92.062,R
PIA,McLaren,MEDIUM,7.0,True,29.335,37.322,25.268,310.0,259.0,247.0,320.0,91.925,R
PIA,McLaren,MEDIUM,8.0,True,29.386,37.379,25.229,309.0,260.0,247.0,316.0,91.994,R
PIA,McLaren,MEDIUM,9.0,True,29.4,37.367,25.233,309.0,260.0,248.0,315.0,92.0,R
PIA,McLaren,MEDIUM,10.0,True,29.434,37.177,25.2,309.0,261.0,248.0,317.0,91.811,R
PIA,McLaren,MEDIUM,11.0,True,29.307,37.358,25.19,312.0,262.0,247.0,315.0,91.855,R
PIA,McLaren,MEDIUM,12.0,True,29.332,37.234,25.097,310.0,263.0,246.0,315.0,91.663,R
PIA,McLaren,MEDIUM,13.0,True,29.392,37.143,25.361,310.0,260.0,246.0,306.0,91.896,R
PIA,McLaren,MEDIUM,14.0,True,29.5,37.026,25.171,296.0,258.0,248.0,302.0,91.697,R
PIA,McLaren,MEDIUM,15.0,True,29.511,36.888,25.115,296.0,261.0,248.0,304.0,91.514,R
PIA,McLaren,MEDIUM,16.0,True,29.406,36.933,25.779,296.0,259.0,247.0,303.0,92.118,R
PIA,McLaren,MEDIUM,17.0,True,29.302,37.316,27.37,309.0,258.0,241.0,327.0,93.988,R
PIA,McLaren,MEDIUM,18.0,True,29.775,37.25,27.244,289.0,246.0,230.0,297.0,94.269,R
PIA,McLaren,MEDIUM,19.0,True,32.515,40.679,27.534,292.0,239.0,240.0,302.0,100.728,R
PIA,McLaren,MEDIUM,20.0,True,31.957,39.14,26.251,300.0,250.0,249.0,302.0,97.348,R
PIA,McLaren,MEDIUM,21.0,True,29.575,37.215,25.029,289.0,257.0,250.0,298.0,91.819,R
PIA,McLaren,MEDIUM,22.0,True,29.39,36.837,24.942,290.0,258.0,250.0,299.0,91.169,R
PIA,McLaren,MEDIUM,23.0,True,29.242,36.868,24.866,295.0,256.0,250.0,301.0,90.976,R
PIA,McLaren,MEDIUM,24.0,True,29.283,36.788,25.321,292.0,258.0,249.0,300.0,91.392,R
PIA,McLaren,MEDIUM,25.0,True,29.795,38.187,26.289,295.0,256.0,241.0,305.0,94.271,R
PIA,McLaren,MEDIUM,26.0,True,30.271,41.787,28.564,294.0,256.0,202.0,302.0,100.622,R
PIA,McLaren,MEDIUM,27.0,True,31.76,45.56,32.427,295.0,241.0,156.0,304.0,109.747,R
PIA,McLaren,INTERMEDIATE,2.0,True,31.712,40.727,28.053,293.0,241.0,222.0,296.0,100.492,R
PIA,McLaren,INTERMEDIATE,3.0,True,31.932,41.097,29.132,294.0,239.0,218.0,300.0,102.161,R
PIA,McLaren,INTERMEDIATE,4.0,True,32.298,41.539,29.3,291.0,240.0,215.0,297.0,103.137,R
PIA,McLaren,INTERMEDIATE,5.0,True,32.527,41.286,29.512,294.0,238.0,206.0,301.0,103.325,R
PIA,McLaren,INTERMEDIATE,6.0,True,32.562,41.561,29.831,296.0,240.0,211.0,298.0,103.954,R
PIA,McLaren,INTERMEDIATE,7.0,True,32.603,42.066,28.64,292.0,243.0,225.0,297.0,103.309,R
PIA,McLaren,INTERMEDIATE,8.0,True,32.217,42.282,28.021,295.0,245.0,236.0,302.0,102.52,R
PIA,McLaren,INTERMEDIATE,9.0,True,31.659,40.593,27.383,292.0,244.0,242.0,295.0,99.635,R
PIA,McLaren,MEDIUM,2.0,True,28.982,36.255,24.676,296.0,263.0,252.0,302.0,89.913,R
PIA,McLaren,MEDIUM,3.0,True,28.853,35.989,24.732,295.0,262.0,250.0,301.0,89.574,R
PIA,McLaren,MEDIUM,4.0,True,28.933,36.002,24.646,293.0,262.0,251.0,299.0,89.581,R
PIA,McLaren,MEDIUM,5.0,True,29.072,35.759,24.455,296.0,262.0,251.0,299.0,89.286,R
PIA,McLaren,MEDIUM,6.0,True,29.001,35.816,24.404,296.0,263.0,252.0,300.0,89.221,R
PIA,McLaren,MEDIUM,7.0,True,29.038,35.754,24.43,293.0,264.0,251.0,301.0,89.222,R
PIA,McLaren,MEDIUM,8.0,True,29.12,35.817,24.296,294.0,264.0,253.0,300.0,89.233,R
PIA,McLaren,MEDIUM,9.0,True,28.946,35.83,24.273,293.0,265.0,251.0,300.0,89.049,R
PIA,McLaren,MEDIUM,10.0,True,28.937,35.851,24.336,293.0,264.0,251.0,301.0,89.124,R
PIA,McLaren,MEDIUM,11.0,True,29.008,35.97,24.305,294.0,263.0,252.0,300.0,89.283,R
PIA,McLaren,MEDIUM,12.0,True,28.958,36.072,24.928,295.0,262.0,252.0,297.0,89.958,R
PIA,McLaren,MEDIUM,13.0,True,28.871,35.704,24.173,302.0,266.0,254.0,308.0,88.748,R
PIA,McLaren,MEDIUM,14.0,True,29.094,35.999,24.835,294.0,265.0,253.0,302.0,89.928,R
SAI,Ferrari,MEDIUM,2.0,True,29.435,37.736,25.188,311.0,261.0,246.0,322.0,92.359,R
SAI,Ferrari,MEDIUM,3.0,True,29.321,37.663,25.118,314.0,259.0,246.0,320.0,92.102,R
SAI,Ferrari,MEDIUM,4.0,True,29.36,37.633,25.052,312.0,259.0,246.0,319.0,92.045,R
SAI,Ferrari,MEDIUM,5.0,True,29.331,37.591,25.017,313.0,260.0,247.0,319.0,91.939,R
SAI,Ferrari,MEDIUM,6.0,True,29.439,37.353,25.108,309.0,259.0,246.0,317.0,91.9,R
SAI,Ferrari,MEDIUM,7.0,True,29.762,37.509,25.431,293.0,258.0,246.0,297.0,92.702,R
SAI,Ferrari,MEDIUM,8.0,True,29.672,37.336,25.364,292.0,258.0,246.0,299.0,92.372,R
SAI,Ferrari,MEDIUM,9.0,True,29.752,37.337,25.395,291.0,258.0,246.0,297.0,92.484,R
SAI,Ferrari,MEDIUM,10.0,True,29.68,37.376,25.306,292.0,258.0,246.0,298.0,92.362,R
SAI,Ferrari,MEDIUM,11.0,True,29.493,37.367,25.263,295.0,258.0,245.0,298.0,92.123,R
SAI,Ferrari,MEDIUM,12.0,True,29.645,37.317,25.396,291.0,259.0,246.0,296.0,92.358,R
SAI,Ferrari,MEDIUM,13.0,True,29.646,37.287,25.318,290.0,260.0,247.0,298.0,92.251,R
SAI,Ferrari,MEDIUM,14.0,True,29.553,37.357,25.196,293.0,257.0,246.0,299.0,92.106,R
SAI,Ferrari,MEDIUM,15.0,True,29.616,37.24,25.06,292.0,259.0,247.0,299.0,91.916,R
SAI,Ferrari,MEDIUM,16.0,True,29.68,37.234,25.541,289.0,259.0,247.0,297.0,92.455,R
SAI,Ferrari,MEDIUM,17.0,True,29.613,37.444,27.171,289.0,256.0,238.0,299.0,94.228,R
SAI,Ferrari,MEDIUM,18.0,True,29.965,37.529,26.816,291.0,255.0,233.0,302.0,94.31,R
SAI,Ferrari,MEDIUM,19.0,True,33.076,40.106,27.328,290.0,237.0,239.0,300.0,100.51,R
SAI,Ferrari,MEDIUM,20.0,True,31.652,38.765,26.121,294.0,251.0,245.0,307.0,96.538,R
SAI,Ferrari,MEDIUM,21.0,True,29.93,38.019,25.558,294.0,256.0,248.0,304.0,93.507,R
SAI,Ferrari,MEDIUM,22.0,True,29.792,37.213,25.152,289.0,254.0,249.0,300.0,92.157,R
SAI,Ferrari,MEDIUM,23.0,True,29.615,37.333,25.349,292.0,256.0,248.0,302.0,92.297,R
SAI,Ferrari,MEDIUM,24.0,True,29.452,37.358,25.924,295.0,256.0,247.0,305.0,92.734,R
SAI,Ferrari,MEDIUM,25.0,True,29.847,38.623,26.673,293.0,258.0,234.0,321.0,95.143,R
SAI,Ferrari,INTERMEDIATE,2.0,True,32.526,41.298,28.817,290.0,245.0,223.0,298.0,102.641,R
SAI,Ferrari,INTERMEDIATE,3.0,True,32.306,41.381,28.76,289.0,242.0,226.0,297.0,102.447,R
SAI,Ferrari,INTERMEDIATE,4.0,True,32.367,41.54,28.83,282.0,242.0,226.0,286.0,102.737,R
SAI,Ferrari,INTERMEDIATE,5.0,True,32.343,41.618,29.046,287.0,240.0,223.0,293.0,103.007,R
SAI,Ferrari,INTERMEDIATE,6.0,True,32.379,41.627,29.292,287.0,239.0,219.0,293.0,103.298,R
SAI,Ferrari,INTERMEDIATE,7.0,True,32.248,41.779,29.174,293.0,238.0,217.0,297.0,103.201,R
SAI,Ferrari,INTERMEDIATE,8.0,True,32.229,41.713,28.852,290.0,240.0,217.0,295.0,102.794,R
SAI,Ferrari,INTERMEDIATE,9.0,True,32.466,42.505,28.619,293.0,240.0,222.0,297.0,103.59,R
SAI,Ferrari,INTERMEDIATE,10.0,True,32.172,42.765,27.811,294.0,241.0,232.0,298.0,102.748,R
SAI,Ferrari,INTERMEDIATE,11.0,True,31.728,41.435,27.269,290.0,241.0,242.0,297.0,100.432,R
SAI,Ferrari,INTERMEDIATE,12.0,True,31.076,40.107,27.187,289.0,248.0,238.0,296.0,98.37,R
SAI,Ferrari,HARD,2.0,True,28.813,36.465,25.197,289.0,260.0,248.0,292.0,90.475,R
SAI,Ferrari,HARD,3.0,True,28.807,36.195,24.87,288.0,262.0,251.0,294.0,89.872,R
SAI,Ferrari,HARD,4.0,True,28.887,36.289,24.696,287.0,263.0,251.0,297.0,89.872,R
SAI,Ferrari,HARD,5.0,True,28.895,36.304,24.54,292.0,264.0,251.0,301.0,89.739,R
SAI,Ferrari,HARD,6.0,True,29.004,36.031,24.554,289.0,264.0,252.0,301.0,89.589,R
SAI,Ferrari,HARD,7.0,True,29.071,36.117,24.4,292.0,264.0,252.0,298.0,89.588,R
SAI,Ferrari,HARD,8.0,True,28.946,36.166,24.441,288.0,262.0,251.0,297.0,89.553,R
SAI,Ferrari,HARD,9.0,True,29.057,36.072,24.286,287.0,263.0,252.0,296.0,89.415,R
SAI,Ferrari,HARD,10.0,True,28.943,36.097,24.399,290.0,264.0,252.0,297.0,89.439,R
SAI,Ferrari,SOFT,5.0,False,28.55,35.619,24.124,299.0,264.0,252.0,301.0,88.293,R
HUL,Haas F1 Team,MEDIUM,2.0,True,29.458,38.023,25.363,301.0,258.0,246.0,322.0,92.844,R
HUL,Haas F1 Team,MEDIUM,3.0,True,29.476,37.758,25.371,311.0,258.0,246.0,321.0,92.605,R
HUL,Haas F1 Team,MEDIUM,4.0,True,29.462,37.808,25.293,310.0,258.0,246.0,322.0,92.563,R
HUL,Haas F1 Team,MEDIUM,5.0,True,29.542,37.704,25.522,311.0,259.0,246.0,322.0,92.768,R
HUL,Haas F1 Team,MEDIUM,6.0,True,29.525,37.613,25.559,311.0,259.0,246.0,320.0,92.697,R
HUL,Haas F1 Team,MEDIUM,7.0,True,29.612,37.753,25.368,308.0,260.0,246.0,324.0,92.733,R
HUL,Haas F1 Team,MEDIUM,8.0,True,29.549,37.819,25.434,305.0,259.0,246.0,321.0,92.802,R
HUL,Haas F1 Team,MEDIUM,9.0,True,29.547,37.479,25.37,309.0,260.0,246.0,320.0,92.396,R
HUL,Haas F1 Team,MEDIUM,10.0,True,29.47,37.601,25.368,309.0,259.0,247.0,319.0,92.439,R
HUL,Haas F1 Team,MEDIUM,11.0,True,29.466,37.561,25.401,311.0,259.0,246.0,322.0,92.428,R
HUL,Haas F1 Team,MEDIUM,12.0,True,29.544,37.62,25.237,311.0,259.0,247.0,323.0,92.401,R
HUL,Haas F1 Team,MEDIUM,13.0,True,29.514,37.563,25.391,310.0,260.0,246.0,321.0,92.468,R
HUL,Haas F1 Team,MEDIUM,14.0,True,29.547,37.705,25.369,311.0,259.0,247.0,321.0,92.621,R
HUL,Haas F1 Team,MEDIUM,15.0,True,29.6,37.684,25.388,311.0,260.0,247.0,318.0,92.672,R
HUL,Haas F1 Team,MEDIUM,16.0,True,29.588,37.671,25.935,306.0,260.0,246.0,319.0,93.194,R
HUL,Haas F1 Team,MEDIUM,17.0,True,29.611,37.972,27.864,305.0,253.0,236.0,317.0,95.447,R
HUL,Haas F1 Team,MEDIUM,18.0,True,30.157,38.039,27.638,311.0,258.0,210.0,325.0,95.834,R
HUL,Haas F1 Team,MEDIUM,19.0,True,35.421,42.211,28.12,283.0,237.0,234.0,295.0,105.752,R
HUL,Haas F1 Team,MEDIUM,20.0,True,31.584,39.768,26.177,284.0,247.0,246.0,295.0,97.529,R
HUL,Haas F1 Team,MEDIUM,21.0,True,29.638,37.668,25.343,291.0,255.0,248.0,300.0,92.649,R
HUL,Haas F1 Team,MEDIUM,22.0,True,29.458,37.19,25.585,287.0,257.0,247.0,297.0,92.233,R
HUL,Haas F1 Team,MEDIUM,23.0,True,29.586,37.319,25.707,288.0,256.0,245.0,297.0,92.612,R
HUL,Haas F1 Team,MEDIUM,24.0,True,29.702,37.802,25.848,290.0,255.0,241.0,300.0,93.352,R
HUL,Haas F1 Team,MEDIUM,25.0,True,29.955,38.937,27.026,293.0,253.0,230.0,302.0,95.918,R
HUL,Haas F1 Team,INTERMEDIATE,2.0,True,31.639,41.887,28.371,291.0,243.0,222.0,298.0,101.897,R
HUL,Haas F1 Team,INTERMEDIATE,3.0,True,32.158,41.809,28.674,288.0,242.0,223.0,296.0,102.641,R
HUL,Haas F1 Team,INTERMEDIATE,4.0,True,32.078,41.659,29.074,293.0,241.0,221.0,299.0,102.811,R
HUL,Haas F1 Team,INTERMEDIATE,5.0,True,32.172,41.891,29.211,291.0,238.0,219.0,297.0,103.274,R
HUL,Haas F1 Team,INTERMEDIATE,6.0,True,32.498,42.207,29.429,290.0,241.0,216.0,296.0,104.134,R
